"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","JobInvolvement","PerformanceRating","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance"
1817.0,42.0,"No","Travel_Rarely","Research & Development",20.0,2.0,"Medical","Male",2.0,"Sales Representative","Married",72950.0,1.0,15.0,0.0,"10",3.0,9.0,7.0,8.0,3.0,3.0,"2","2","2"
1818.0,38.0,"No","Travel_Frequently","Sales",4.0,3.0,"Medical","Male",2.0,"Research Scientist","Divorced",23060.0,2.0,19.0,1.0,"13",5.0,4.0,1.0,2.0,3.0,3.0,"1","1","2"
1819.0,34.0,"No","Travel_Frequently","Research & Development",7.0,4.0,"Life Sciences","Male",3.0,"Laboratory Technician","Single",23480.0,1.0,14.0,1.0,"6",3.0,5.0,1.0,3.0,3.0,3.0,"3","4","3"
1820.0,49.0,"Yes","Travel_Rarely","Sales",7.0,2.0,"Life Sciences","Female",2.0,"Healthcare Representative","Married",89980.0,1.0,14.0,2.0,"9",2.0,9.0,7.0,7.0,4.0,3.0,"3","4","4"
1821.0,55.0,"Yes","Travel_Rarely","Human Resources",16.0,3.0,"Technical Degree","Male",4.0,"Manufacturing Director","Single",43190.0,4.0,11.0,0.0,"12",3.0,9.0,7.0,3.0,4.0,3.0,"3","4","2"
1822.0,43.0,"No","Travel_Rarely","Research & Development",25.0,2.0,"Medical","Male",2.0,"Healthcare Representative","Married",61320.0,6.0,13.0,0.0,"22",3.0,4.0,1.0,0.0,2.0,3.0,"2","1","3"
1823.0,27.0,"No","Travel_Rarely","Sales",2.0,4.0,"Medical","Male",2.0,"Manager","Divorced",33460.0,1.0,21.0,1.0,"9",2.0,9.0,0.0,8.0,2.0,4.0,"3","4","3"
1824.0,35.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Medical","Male",1.0,"Research Director","Single",108550.0,3.0,13.0,1.0,"17",2.0,8.0,1.0,6.0,3.0,3.0,"3","3","4"
1825.0,28.0,"No","Travel_Rarely","Sales",1.0,2.0,"Technical Degree","Female",1.0,"Sales Executive","Married",22310.0,1.0,12.0,0.0,"8",3.0,8.0,7.0,5.0,2.0,3.0,"2","2","3"
1826.0,34.0,"No","Travel_Rarely","Sales",2.0,5.0,"Life Sciences","Male",4.0,"Research Scientist","Married",23230.0,0.0,17.0,0.0,"4",2.0,3.0,0.0,2.0,3.0,3.0,"3","4","1"
1827.0,26.0,"Yes","Travel_Frequently","Research & Development",22.0,4.0,"Other","Female",1.0,"Sales Executive","Married",20240.0,1.0,23.0,0.0,"8",2.0,8.0,1.0,7.0,3.0,4.0,"3","3","3"
1828.0,27.0,"No","Non-Travel","Sales",1.0,3.0,"Technical Degree","Female",1.0,"Sales Executive","Married",27130.0,1.0,11.0,0.0,"0",2.0,0.0,0.0,0.0,3.0,3.0,"4","4","2"
1829.0,51.0,"No","Travel_Rarely","Sales",16.0,3.0,"Medical","Male",3.0,"Research Scientist","Married",94390.0,2.0,15.0,3.0,"29",0.0,20.0,4.0,17.0,3.0,3.0,"1","3","2"
1830.0,44.0,"No","Travel_Rarely","Sales",24.0,5.0,"Medical","Female",1.0,"Sales Executive","Single",25660.0,9.0,11.0,1.0,"10",3.0,5.0,2.0,3.0,3.0,3.0,"4","2","2"
1831.0,25.0,"No","Travel_Rarely","Research & Development",17.0,3.0,"Medical","Male",1.0,"Laboratory Technician","Single",199260.0,7.0,11.0,3.0,"6",5.0,4.0,0.0,1.0,4.0,3.0,"1","1","2"
1832.0,33.0,"No","Travel_Rarely","Research & Development",8.0,4.0,"Life Sciences","Male",3.0,"Laboratory Technician","Divorced",24510.0,1.0,13.0,1.0,"9",3.0,9.0,0.0,8.0,2.0,3.0,"1","1","3"
1833.0,35.0,"No","Travel_Rarely","Sales",6.0,4.0,"Medical","Female",2.0,"Manager","Single",94190.0,1.0,24.0,1.0,"6",5.0,6.0,1.0,1.0,2.0,4.0,"3","1","2"
1834.0,36.0,"No","Travel_Rarely","Sales",10.0,4.0,"Marketing","Male",3.0,"Manager","Married",86860.0,1.0,13.0,0.0,"18",2.0,18.0,4.0,11.0,3.0,3.0,"2","4","2"
1835.0,32.0,"No","Travel_Rarely","Research & Development",3.0,4.0,"Medical","Female",4.0,"Sales Executive","Divorced",30380.0,2.0,20.0,0.0,"8",3.0,5.0,0.0,3.0,3.0,4.0,"2","4","2"
1836.0,30.0,"No","Travel_Frequently","Research & Development",4.0,5.0,"Medical","Male",5.0,"Sales Representative","Divorced",30580.0,9.0,14.0,1.0,"10",2.0,5.0,0.0,3.0,3.0,3.0,"2","4","2"
1837.0,53.0,"No","Travel_Rarely","Sales",6.0,3.0,"Marketing","Male",4.0,"Sales Executive","Married",23250.0,7.0,18.0,1.0,"35",1.0,5.0,0.0,4.0,4.0,3.0,"1","4","3"
1838.0,45.0,"No","Travel_Rarely","Research & Development",1.0,5.0,"Technical Degree","Male",2.0,"Healthcare Representative","Divorced",20880.0,4.0,15.0,3.0,"18",2.0,5.0,0.0,2.0,3.0,3.0,"4","1","3"
1839.0,32.0,"No","Travel_Rarely","Sales",10.0,3.0,"Marketing","Female",1.0,"Human Resources","Married",30720.0,5.0,12.0,0.0,"9",4.0,5.0,1.0,3.0,1.0,3.0,"3","3","2"
1840.0,52.0,"No","Travel_Frequently","Research & Development",1.0,1.0,"Life Sciences","Male",2.0,"Laboratory Technician","Married",50060.0,3.0,16.0,1.0,"31",2.0,9.0,0.0,0.0,3.0,3.0,"3","4","3"
1841.0,37.0,"No","Travel_Rarely","Sales",24.0,2.0,"Life Sciences","Female",4.0,"Laboratory Technician","Divorced",42570.0,4.0,15.0,0.0,"9",2.0,1.0,0.0,0.0,3.0,3.0,"4","3","3"
1842.0,28.0,"No","Travel_Rarely","Research & Development",21.0,4.0,"Life Sciences","Female",1.0,"Healthcare Representative","Divorced",25000.0,1.0,16.0,2.0,"6",3.0,5.0,0.0,4.0,3.0,3.0,"2","4","3"
1843.0,22.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Life Sciences","Male",1.0,"Sales Representative","Married",11020.0,6.0,19.0,0.0,"4",3.0,2.0,2.0,2.0,2.0,3.0,"4","4","1"
1844.0,44.0,"No","Travel_Rarely","Research & Development",22.0,3.0,"Medical","Female",1.0,"Laboratory Technician","Married",104530.0,2.0,11.0,1.0,"10",2.0,3.0,0.0,2.0,3.0,3.0,"1","4","2"
1845.0,42.0,"No","Travel_Frequently","Sales",13.0,4.0,"Life Sciences","Female",2.0,"Laboratory Technician","Single",22880.0,5.0,16.0,1.0,"8",4.0,2.0,2.0,2.0,2.0,3.0,"2","4","3"
1846.0,36.0,"No","Travel_Rarely","Research & Development",14.0,3.0,"Other","Male",2.0,"Research Scientist","Married",39290.0,0.0,24.0,0.0,"6",6.0,5.0,0.0,3.0,2.0,4.0,"1","1","3"
1847.0,25.0,"No","Travel_Rarely","Sales",11.0,3.0,"Life Sciences","Female",1.0,"Laboratory Technician","Married",23110.0,1.0,11.0,1.0,"5",2.0,5.0,0.0,3.0,3.0,3.0,"3","1","3"
1848.0,35.0,"No","Travel_Rarely","Research & Development",9.0,2.0,"Life Sciences","Female",1.0,"Healthcare Representative","Married",31400.0,1.0,13.0,1.0,"17",2.0,17.0,5.0,15.0,2.0,3.0,"4","3","3"
1849.0,35.0,"Yes","Travel_Frequently","Sales",8.0,2.0,"Marketing","Female",1.0,"Laboratory Technician","Divorced",36900.0,1.0,13.0,1.0,"10",2.0,10.0,7.0,8.0,4.0,3.0,"4","2","NA"
1850.0,32.0,"No","Non-Travel","Research & Development",21.0,3.0,"Life Sciences","Male",1.0,"Sales Executive","Divorced",44500.0,0.0,13.0,0.0,"4",3.0,3.0,0.0,2.0,3.0,3.0,"4","4","3"
1851.0,25.0,"No","Travel_Rarely","Sales",5.0,3.0,"Marketing","Female",4.0,"Research Scientist","Married",27560.0,1.0,12.0,2.0,"5",2.0,5.0,0.0,3.0,3.0,3.0,"3","1","4"
1852.0,49.0,"No","Travel_Rarely","Sales",9.0,3.0,"Technical Degree","Female",2.0,"Sales Representative","Married",190330.0,2.0,18.0,1.0,"7",5.0,4.0,0.0,2.0,3.0,3.0,"3","1","3"
1853.0,24.0,"No","Non-Travel","Research & Development",2.0,5.0,"Technical Degree","Male",2.0,"Healthcare Representative","Married",187220.0,0.0,22.0,1.0,"6",3.0,5.0,3.0,4.0,3.0,4.0,"1","4","2"
1854.0,32.0,"No","Travel_Frequently","Research & Development",12.0,5.0,"Medical","Male",1.0,"Research Scientist","Married",95470.0,1.0,13.0,1.0,"10",3.0,10.0,5.0,3.0,2.0,3.0,"2","2","3"
1855.0,38.0,"No","Travel_Rarely","Sales",22.0,2.0,"Medical","Male",1.0,"Sales Executive","Married",137340.0,0.0,13.0,0.0,"3",3.0,2.0,1.0,2.0,4.0,3.0,"2","2","3"
1856.0,42.0,"No","Travel_Rarely","Research & Development",18.0,1.0,"Technical Degree","Female",2.0,"Research Scientist","Married",199990.0,2.0,23.0,1.0,"17",6.0,5.0,1.0,3.0,3.0,4.0,"3","4","2"
1857.0,31.0,"No","Travel_Rarely","Research & Development",16.0,3.0,"Life Sciences","Female",3.0,"Sales Executive","Married",22790.0,3.0,12.0,1.0,"8",3.0,6.0,0.0,2.0,3.0,3.0,"4","4","3"
1858.0,29.0,"Yes","Travel_Rarely","Sales",3.0,3.0,"Marketing","Male",3.0,"Laboratory Technician","Divorced",59160.0,6.0,12.0,0.0,"5",2.0,3.0,0.0,2.0,3.0,3.0,"2","3","3"
1859.0,53.0,"No","Travel_Rarely","Research & Development",9.0,3.0,"Life Sciences","Male",1.0,"Sales Representative","Married",20890.0,5.0,16.0,0.0,"28",2.0,2.0,2.0,2.0,2.0,3.0,"1","4","3"
1860.0,35.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Life Sciences","Male",3.0,"Healthcare Representative","Married",167920.0,3.0,12.0,1.0,"16",3.0,13.0,4.0,8.0,4.0,3.0,"4","2","3"
1861.0,37.0,"No","Travel_Frequently","Research & Development",13.0,4.0,"Life Sciences","Female",3.0,"Human Resources","Married",35640.0,5.0,11.0,0.0,"10",1.0,5.0,0.0,0.0,1.0,3.0,"3","4","3"
1862.0,53.0,"No","Travel_Rarely","Research & Development",1.0,1.0,"Medical","Male",1.0,"Sales Executive","Single",44250.0,6.0,22.0,1.0,"33",2.0,12.0,3.0,8.0,4.0,4.0,"4","4","3"
1863.0,43.0,"No","Travel_Frequently","Research & Development",1.0,3.0,"Medical","Male",1.0,"Laboratory Technician","Married",52650.0,4.0,11.0,1.0,"12",4.0,5.0,2.0,2.0,3.0,3.0,"4","4","2"
1864.0,47.0,"No","Travel_Rarely","Sales",15.0,4.0,"Marketing","Female",3.0,"Research Director","Married",65530.0,0.0,15.0,0.0,"8",2.0,7.0,7.0,7.0,3.0,3.0,"3","4","3"
1865.0,37.0,"No","Non-Travel","Research & Development",1.0,5.0,"Medical","Female",2.0,"Research Scientist","Single",62610.0,1.0,12.0,0.0,"10",1.0,10.0,0.0,9.0,3.0,3.0,"1","2","3"
1866.0,50.0,"No","Non-Travel","Research & Development",17.0,3.0,"Medical","Female",1.0,"Laboratory Technician","Divorced",42980.0,1.0,20.0,1.0,"31",6.0,31.0,14.0,7.0,3.0,4.0,"1","1","3"
1867.0,39.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Other","Female",3.0,"Human Resources","Married",68040.0,8.0,14.0,1.0,"13",3.0,5.0,0.0,4.0,2.0,3.0,"4","4","3"
1868.0,33.0,"No","Travel_Rarely","Sales",7.0,3.0,"Life Sciences","Male",2.0,"Manufacturing Director","Divorced",38150.0,3.0,11.0,1.0,"7",3.0,4.0,0.0,3.0,3.0,3.0,"4","2","4"
1869.0,32.0,"Yes","Travel_Rarely","Research & Development",9.0,1.0,"Medical","Female",1.0,"Laboratory Technician","Single",27410.0,1.0,15.0,1.0,"1",5.0,1.0,0.0,1.0,2.0,3.0,"1","4","1"
1870.0,29.0,"No","Travel_Rarely","Research & Development",5.0,4.0,"Life Sciences","Female",4.0,"Healthcare Representative","Divorced",66730.0,6.0,12.0,1.0,"8",2.0,4.0,0.0,3.0,4.0,3.0,"1","4","3"
1871.0,44.0,"No","Travel_Rarely","Research & Development",26.0,2.0,"Life Sciences","Male",2.0,"Manufacturing Director","Married",76390.0,1.0,14.0,0.0,"8",6.0,8.0,7.0,1.0,3.0,3.0,"2","1","3"
1872.0,28.0,"No","Travel_Rarely","Sales",24.0,5.0,"Life Sciences","Female",1.0,"Research Scientist","Single",23280.0,1.0,11.0,2.0,"4",3.0,4.0,0.0,2.0,3.0,3.0,"1","4","3"
1873.0,58.0,"Yes","Travel_Frequently","Sales",9.0,2.0,"Technical Degree","Male",1.0,"Sales Executive","Divorced",21530.0,9.0,11.0,0.0,"3",3.0,1.0,0.0,0.0,3.0,3.0,"4","4","2"
1874.0,43.0,"No","Travel_Rarely","Sales",7.0,4.0,"Marketing","Male",2.0,"Sales Executive","Divorced",48760.0,4.0,16.0,2.0,"4",4.0,1.0,0.0,0.0,3.0,3.0,"1","2","4"
1875.0,20.0,"Yes","Travel_Rarely","Research & Development",11.0,3.0,"Medical","Male",2.0,"Sales Executive","Single",93960.0,1.0,12.0,0.0,"2",6.0,2.0,0.0,2.0,1.0,3.0,"3","3","2"
1876.0,21.0,"Yes","Travel_Rarely","Research & Development",1.0,3.0,"Medical","Male",2.0,"Sales Executive","Single",104000.0,1.0,13.0,1.0,"1",2.0,1.0,0.0,0.0,3.0,3.0,"4","4","2"
1877.0,36.0,"No","Travel_Rarely","Research & Development",26.0,4.0,"Medical","Male",1.0,"Laboratory Technician","Married",84740.0,0.0,14.0,0.0,"17",3.0,16.0,4.0,11.0,3.0,3.0,"3","4","2"
1878.0,47.0,"No","Travel_Rarely","Research & Development",2.0,3.0,"Life Sciences","Male",2.0,"Manufacturing Director","Single",99810.0,1.0,21.0,1.0,"3",3.0,3.0,1.0,2.0,3.0,4.0,"4","4","2"
1879.0,22.0,"Yes","Travel_Rarely","Research & Development",15.0,4.0,"Life Sciences","Female",1.0,"Laboratory Technician","Married",124900.0,0.0,13.0,0.0,"4",3.0,3.0,0.0,2.0,3.0,3.0,"2","3","4"
1880.0,41.0,"Yes","Travel_Rarely","Research & Development",23.0,3.0,"Life Sciences","Female",2.0,"Sales Executive","Divorced",26570.0,4.0,11.0,0.0,"10",3.0,7.0,1.0,0.0,4.0,3.0,"2","4","2"
1881.0,28.0,"No","Travel_Rarely","Research & Development",10.0,3.0,"Life Sciences","Female",3.0,"Manager","Divorced",135910.0,5.0,20.0,1.0,"6",2.0,2.0,2.0,2.0,3.0,4.0,"3","3","3"
1882.0,39.0,"Yes","Travel_Rarely","Research & Development",10.0,4.0,"Life Sciences","Female",4.0,"Human Resources","Married",66960.0,7.0,11.0,0.0,"8",3.0,2.0,2.0,2.0,3.0,3.0,"4","1","1"
1883.0,27.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Medical","Male",1.0,"Research Scientist","Single",20580.0,1.0,14.0,1.0,"1",5.0,1.0,0.0,0.0,3.0,3.0,"2","3","3"
1884.0,34.0,"No","Travel_Rarely","Research & Development",12.0,2.0,"Technical Degree","Male",2.0,"Human Resources","Divorced",88650.0,1.0,11.0,1.0,"1",0.0,1.0,1.0,0.0,3.0,3.0,"2","2","3"
1885.0,42.0,"No","Travel_Rarely","Sales",11.0,1.0,"Technical Degree","Male",2.0,"Human Resources","Single",59400.0,7.0,16.0,0.0,"10",2.0,5.0,0.0,3.0,2.0,3.0,"3","3","3"
1886.0,33.0,"No","Travel_Rarely","Sales",2.0,3.0,"Marketing","Female",1.0,"Sales Executive","Single",59140.0,3.0,16.0,1.0,"6",4.0,3.0,0.0,2.0,3.0,3.0,"3","1","3"
1887.0,58.0,"No","Travel_Rarely","Research & Development",2.0,4.0,"Life Sciences","Male",1.0,"Research Scientist","Divorced",26220.0,2.0,23.0,0.0,"24",3.0,6.0,0.0,4.0,3.0,4.0,"3","2","3"
1888.0,31.0,"No","Travel_Rarely","Sales",1.0,3.0,"Life Sciences","Female",1.0,"Sales Representative","Married",121850.0,3.0,14.0,0.0,"13",2.0,7.0,5.0,2.0,3.0,3.0,"2","3","4"
1889.0,35.0,"No","Travel_Rarely","Research & Development",2.0,1.0,"Life Sciences","Male",3.0,"Healthcare Representative","Married",106090.0,1.0,22.0,0.0,"10",3.0,10.0,0.0,7.0,3.0,4.0,"4","4","1"
1890.0,49.0,"No","Travel_Rarely","Research & Development",25.0,2.0,"Life Sciences","Female",2.0,"Sales Executive","Married",43450.0,4.0,15.0,0.0,"29",3.0,26.0,1.0,7.0,2.0,3.0,"1","2","2"
1891.0,48.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Male",1.0,"Research Scientist","Married",21770.0,4.0,18.0,0.0,"13",4.0,0.0,0.0,0.0,3.0,3.0,"4","3","2"
1892.0,31.0,"No","Non-Travel","Research & Development",1.0,2.0,"Technical Degree","Female",2.0,"Sales Executive","Married",27930.0,1.0,16.0,0.0,"9",4.0,9.0,0.0,0.0,3.0,3.0,"4","3","2"
1893.0,36.0,"No","Travel_Rarely","Human Resources",2.0,4.0,"Technical Degree","Male",1.0,"Sales Executive","Single",79180.0,2.0,12.0,2.0,"8",3.0,6.0,0.0,1.0,2.0,3.0,"2","4","3"
1894.0,38.0,"No","Travel_Rarely","Sales",6.0,3.0,"Other","Male",2.0,"Sales Executive","Married",87890.0,1.0,11.0,3.0,"15",4.0,15.0,5.0,11.0,3.0,3.0,"4","1","3"
1895.0,32.0,"No","Non-Travel","Sales",18.0,3.0,"Marketing","Male",1.0,"Laboratory Technician","Married",23890.0,6.0,12.0,1.0,"5",4.0,3.0,0.0,2.0,2.0,3.0,"3","2","3"
1896.0,25.0,"Yes","Travel_Rarely","Research & Development",1.0,2.0,"Life Sciences","Male",1.0,"Sales Executive","Married",32120.0,1.0,15.0,1.0,"1",3.0,1.0,0.0,0.0,2.0,3.0,"3","2","3"
1897.0,40.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Male",2.0,"Research Scientist","Divorced",192320.0,2.0,14.0,1.0,"11",3.0,1.0,0.0,0.0,3.0,3.0,"1","2","2"
1898.0,26.0,"No","Travel_Frequently","Sales",11.0,3.0,"Marketing","Male",2.0,"Healthcare Representative","Single",22670.0,1.0,19.0,3.0,"7",2.0,7.0,0.0,7.0,2.0,3.0,"3","1","3"
1899.0,41.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Male",1.0,"Research Scientist","Single",195170.0,2.0,13.0,0.0,"20",5.0,18.0,2.0,17.0,3.0,3.0,"4","1","3"
1900.0,36.0,"No","Travel_Rarely","Research & Development",9.0,3.0,"Life Sciences","Female",2.0,"Healthcare Representative","Single",24360.0,4.0,13.0,0.0,"16",3.0,11.0,3.0,9.0,1.0,3.0,"3","3","3"
1901.0,19.0,"Yes","Travel_Rarely","Research & Development",15.0,3.0,"Life Sciences","Male",2.0,"Research Scientist","Single",160640.0,1.0,15.0,1.0,"1",3.0,1.0,0.0,0.0,3.0,3.0,"4","2","4"
1902.0,20.0,"Yes","Travel_Rarely","Research & Development",29.0,3.0,"Life Sciences","Female",3.0,"Laboratory Technician","Single",27070.0,1.0,11.0,0.0,"1",2.0,1.0,0.0,0.0,3.0,3.0,"1","1","3"
1903.0,31.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Life Sciences","Male",4.0,"Research Director","Married",190680.0,0.0,12.0,0.0,"10",1.0,9.0,8.0,5.0,3.0,3.0,"4","4","1"
1904.0,40.0,"No","Travel_Frequently","Sales",1.0,3.0,"Marketing","Male",1.0,"Research Scientist","Divorced",39310.0,8.0,19.0,0.0,"3",2.0,1.0,0.0,0.0,2.0,3.0,"4","2","3"
1905.0,32.0,"No","Travel_Rarely","Research & Development",24.0,3.0,"Life Sciences","Male",4.0,"Laboratory Technician","Married",37300.0,1.0,25.0,1.0,"8",4.0,8.0,6.0,3.0,3.0,4.0,"3","1","4"
1906.0,36.0,"Yes","Travel_Rarely","Research & Development",10.0,3.0,"Medical","Male",3.0,"Sales Executive","Married",22320.0,1.0,12.0,1.0,"16",2.0,16.0,3.0,7.0,3.0,3.0,"3","4","3"
1907.0,33.0,"No","Travel_Rarely","Research & Development",1.0,4.0,"Medical","Female",4.0,"Manufacturing Director","Single",44650.0,0.0,13.0,0.0,"6",3.0,5.0,1.0,4.0,3.0,3.0,"2","4","3"
1908.0,37.0,"Yes","Travel_Rarely","Sales",10.0,4.0,"Marketing","Female",3.0,"Human Resources","Married",30720.0,5.0,14.0,0.0,"17",3.0,14.0,11.0,7.0,2.0,3.0,"1","3","1"
1909.0,45.0,"No","Non-Travel","Research & Development",8.0,1.0,"Life Sciences","Male",2.0,"Sales Executive","Married",33190.0,1.0,12.0,1.0,"9",3.0,9.0,0.0,8.0,3.0,3.0,"3","2","2"
1910.0,29.0,"No","Travel_Frequently","Research & Development",29.0,1.0,"Life Sciences","Male",1.0,"Sales Representative","Married",192020.0,1.0,12.0,0.0,"3",5.0,3.0,0.0,2.0,3.0,3.0,"3","NA","3"
1911.0,35.0,"No","Travel_Rarely","Human Resources",1.0,3.0,"Human Resources","Male",3.0,"Laboratory Technician","Married",136750.0,1.0,15.0,3.0,"5",5.0,5.0,1.0,0.0,2.0,3.0,"3","3","3"
1912.0,52.0,"No","Travel_Rarely","Research & Development",5.0,4.0,"Other","Male",1.0,"Laboratory Technician","Married",29110.0,2.0,17.0,2.0,"26",3.0,9.0,7.0,8.0,3.0,3.0,"4","4","NA"
1913.0,58.0,"Yes","Travel_Rarely","Sales",9.0,2.0,"Medical","Female",4.0,"Sales Executive","Single",59570.0,4.0,14.0,1.0,"7",2.0,1.0,0.0,0.0,1.0,3.0,"4","3","3"
1914.0,53.0,"No","Travel_Rarely","Research & Development",9.0,3.0,"Technical Degree","Male",1.0,"Manager","Divorced",39200.0,6.0,16.0,1.0,"22",3.0,17.0,15.0,2.0,3.0,3.0,"3","3","4"
1915.0,30.0,"No","Travel_Rarely","Sales",3.0,4.0,"Marketing","Male",1.0,"Sales Executive","Divorced",64340.0,5.0,14.0,1.0,"10",3.0,8.0,7.0,7.0,2.0,3.0,"3","3","4"
1916.0,38.0,"No","Non-Travel","Sales",4.0,3.0,"Life Sciences","Male",2.0,"Research Director","Single",100480.0,1.0,23.0,1.0,"6",2.0,5.0,1.0,3.0,3.0,4.0,"3","4","3"
1917.0,35.0,"No","Travel_Rarely","Sales",1.0,2.0,"Life Sciences","Female",2.0,"Healthcare Representative","Divorced",109380.0,6.0,14.0,2.0,"12",2.0,10.0,0.0,8.0,1.0,3.0,"4","4","3"
1918.0,39.0,"No","Travel_Rarely","Sales",1.0,1.0,"Marketing","Male",2.0,"Research Scientist","Single",23400.0,0.0,11.0,1.0,"9",2.0,8.0,0.0,7.0,2.0,3.0,"1","3","3"
1919.0,40.0,"Yes","Non-Travel","Research & Development",2.0,4.0,"Life Sciences","Male",1.0,"Human Resources","Single",65450.0,4.0,15.0,0.0,"22",2.0,1.0,0.0,0.0,3.0,3.0,"2","2","2"
1920.0,47.0,"No","Travel_Frequently","Research & Development",7.0,4.0,"Life Sciences","Male",3.0,"Sales Executive","Divorced",69310.0,1.0,11.0,0.0,"20",3.0,19.0,2.0,7.0,3.0,3.0,"3","3","4"
1921.0,36.0,"No","Non-Travel","Sales",28.0,1.0,"Life Sciences","Male",2.0,"Research Scientist","Divorced",48980.0,4.0,13.0,1.0,"12",3.0,7.0,0.0,7.0,3.0,3.0,"1","4","3"
1922.0,31.0,"Yes","Non-Travel","Research & Development",28.0,4.0,"Medical","Male",2.0,"Research Scientist","Single",25930.0,0.0,21.0,0.0,"4",2.0,3.0,1.0,2.0,3.0,4.0,"3","1","3"
1923.0,33.0,"No","Non-Travel","Sales",15.0,3.0,"Other","Male",4.0,"Research Director","Single",194360.0,1.0,19.0,2.0,"10",4.0,10.0,6.0,0.0,3.0,3.0,"4","3","3"
1924.0,29.0,"Yes","Travel_Rarely","Human Resources",3.0,5.0,"Life Sciences","Male",1.0,"Sales Executive","Single",27230.0,6.0,11.0,1.0,"3",2.0,0.0,0.0,0.0,2.0,3.0,"4","1","3"
1925.0,33.0,"No","Travel_Rarely","Research & Development",2.0,2.0,"Technical Degree","Male",2.0,"Laboratory Technician","Single",34790.0,3.0,12.0,0.0,"5",3.0,3.0,0.0,2.0,3.0,3.0,"2","4","3"
1926.0,45.0,"No","Travel_Rarely","Research & Development",26.0,1.0,"Medical","Female",3.0,"Healthcare Representative","Divorced",27940.0,3.0,19.0,1.0,"8",2.0,5.0,0.0,2.0,3.0,3.0,"4","4","3"
1927.0,50.0,"No","Travel_Rarely","Sales",10.0,1.0,"Life Sciences","Female",1.0,"Manufacturing Director","Divorced",52490.0,9.0,21.0,2.0,"32",2.0,5.0,1.0,3.0,2.0,4.0,"4","4","2"
1928.0,33.0,"No","Travel_Frequently","Sales",1.0,3.0,"Marketing","Male",2.0,"Human Resources","Married",21760.0,1.0,14.0,1.0,"6",2.0,6.0,1.0,2.0,2.0,3.0,"3","2","3"
1929.0,41.0,"No","Travel_Frequently","Sales",11.0,3.0,"Other","Male",1.0,"Laboratory Technician","Divorced",168720.0,2.0,15.0,1.0,"21",2.0,18.0,0.0,11.0,3.0,3.0,"1","3","4"
1930.0,27.0,"No","Travel_Rarely","Research & Development",20.0,4.0,"Other","Male",2.0,"Manufacturing Director","Married",34850.0,9.0,17.0,2.0,"4",2.0,2.0,2.0,2.0,3.0,3.0,"3","2","3"
1931.0,45.0,"No","Non-Travel","Sales",2.0,3.0,"Medical","Female",1.0,"Sales Executive","Married",66440.0,1.0,12.0,0.0,"9",3.0,9.0,0.0,8.0,4.0,3.0,"4","1","3"
1932.0,47.0,"No","Travel_Rarely","Sales",18.0,4.0,"Medical","Female",2.0,"Research Scientist","Single",55820.0,1.0,16.0,0.0,"9",3.0,9.0,0.0,7.0,3.0,3.0,"4","4","3"
1933.0,30.0,"Yes","Travel_Rarely","Sales",2.0,3.0,"Life Sciences","Male",2.0,"Healthcare Representative","Married",40000.0,4.0,12.0,0.0,"7",5.0,5.0,0.0,1.0,2.0,3.0,"1","3","3"
1934.0,50.0,"No","Travel_Rarely","Research & Development",1.0,3.0,"Technical Degree","Female",2.0,"Sales Executive","Married",134960.0,3.0,18.0,1.0,"22",3.0,12.0,1.0,5.0,3.0,3.0,"4","3","3"
1935.0,38.0,"No","Travel_Frequently","Research & Development",13.0,3.0,"Technical Degree","Male",1.0,"Manufacturing Director","Married",32100.0,0.0,17.0,2.0,"3",5.0,2.0,0.0,2.0,2.0,3.0,"3","3","2"
1936.0,46.0,"No","Travel_Rarely","Research & Development",28.0,3.0,"Medical","Female",3.0,"Human Resources","Divorced",190450.0,6.0,11.0,3.0,"13",2.0,8.0,0.0,7.0,3.0,3.0,"4","3","3"
1937.0,24.0,"No","Travel_Rarely","Sales",28.0,3.0,"Life Sciences","Female",1.0,"Healthcare Representative","Divorced",118490.0,1.0,16.0,1.0,"5",3.0,4.0,3.0,2.0,3.0,3.0,"4","3","3"
1938.0,35.0,"Yes","Travel_Rarely","Sales",24.0,3.0,"Medical","Male",3.0,"Healthcare Representative","Divorced",20700.0,1.0,13.0,3.0,"5",1.0,4.0,0.0,2.0,2.0,3.0,"3","2","1"
1939.0,31.0,"No","Travel_Frequently","Research & Development",5.0,2.0,"Technical Degree","Male",2.0,"Sales Executive","Married",65020.0,1.0,12.0,0.0,"4",3.0,4.0,0.0,3.0,3.0,3.0,"3","1","3"
